failure_id,amount,failure_reason,behavior_profile,account_age_days,historical_recovery_rate,payment_success_rate,engagement_score,ml_action,ml_est_prob,ml_true_prob,ml_cost,ml_net,ml_margin,rules_action,rules_net,oracle_action,oracle_net,oracle_regret,rules_regret,ml_equals_oracle,ml_equals_rules
FAIL_001780,345.77,BANK_DECLINED,normal,937,0.6,0.6774,0.6,WAIT_AND_RETRY,0.6074370389946318,0.761341,2.0,261.24887757,61.92258407346904,WAIT_AND_RETRY,261.24887757,WAIT_AND_RETRY,261.24887757,0.0,0.0,True,True
FAIL_001761,1595.24,BANK_DECLINED,friction_prone,758,0.35,0.64,0.45,PAYMENT_LINK,0.6320193428450743,0.403831,3.0,641.20736444,64.22850922315092,WAIT_AND_RETRY,601.4059109599999,PAYMENT_LINK,641.20736444,0.0,-39.80145348000008,True,False
FAIL_001752,208.63,CARD_EXPIRED,low_engagement,998,0.3,0.8182,0.25,UPDATE_PAYMENT_METHOD,0.7561537543798723,0.535861,3.0,108.79668043000001,69.83442081391053,UPDATE_PAYMENT_METHOD,108.79668043000001,UPDATE_PAYMENT_METHOD,108.79668043000001,0.0,0.0,True,True
FAIL_001748,208.63,INSUFFICIENT_FUNDS,low_engagement,998,0.3,0.8182,0.25,WAIT_AND_RETRY,0.7891472863861364,0.401218,2.0,81.70611134,55.82525899944132,WAIT_AND_RETRY,81.70611134,WAIT_AND_RETRY,81.70611134,0.0,0.0,True,True
FAIL_001742,859.71,NETWORK_ERROR,friction_prone,811,0.35,0.5556,0.45,RETRY_NOW,0.8534892595621256,0.433994,2.0,371.10898174,91.17566673565557,RETRY_NOW,371.10898174,RETRY_NOW,371.10898174,0.0,0.0,True,True
FAIL_001735,891.7,NETWORK_ERROR,normal,626,0.6,0.85,0.6,RETRY_NOW,0.9003389751063254,0.873684,2.0,777.0640228000001,27.50610809713396,RETRY_NOW,777.0640228000001,RETRY_NOW,777.0640228000001,0.0,0.0,True,True
FAIL_001866,933.74,INSUFFICIENT_FUNDS,friction_prone,986,0.35,0.6875,0.45,WAIT_AND_RETRY,0.7277720158233255,0.512387,2.0,476.43623738,16.499396818115883,WAIT_AND_RETRY,476.43623738,WAIT_AND_RETRY,476.43623738,0.0,0.0,True,True
FAIL_001864,937.29,CARD_EXPIRED,low_engagement,886,0.3,0.7586,0.25,UPDATE_PAYMENT_METHOD,0.8284421818534249,0.393806,3.0,366.11042574,382.9142939766563,UPDATE_PAYMENT_METHOD,366.11042574,UPDATE_PAYMENT_METHOD,366.11042574,0.0,0.0,True,True
FAIL_001859,937.29,AUTHENTICATION_FAILED,low_engagement,886,0.3,0.7586,0.25,UPDATE_PAYMENT_METHOD,0.7140373636868032,0.290944,3.0,269.69890175999996,140.55205719068647,UPDATE_PAYMENT_METHOD,269.69890175999996,UPDATE_PAYMENT_METHOD,269.69890175999996,0.0,0.0,True,True
FAIL_001858,937.29,INSUFFICIENT_FUNDS,low_engagement,886,0.3,0.7586,0.25,WAIT_AND_RETRY,0.7319368871589339,0.324208,2.0,301.87691631999996,140.49988225384163,WAIT_AND_RETRY,301.87691631999996,WAIT_AND_RETRY,301.87691631999996,0.0,0.0,True,True
FAIL_001844,685.76,BANK_DECLINED,friction_prone,972,0.35,0.75,0.45,PAYMENT_LINK,0.6396766621254681,0.47971,3.0,325.96592960000004,12.54676128581707,WAIT_AND_RETRY,255.47270656,PAYMENT_LINK,325.96592960000004,0.0,-70.49322304000003,True,False
FAIL_002667,1165.14,INSUFFICIENT_FUNDS,low_engagement,521,0.3,0.8824,0.25,WAIT_AND_RETRY,0.6892787067240762,0.384115,2.0,445.5477511,317.9819349821233,WAIT_AND_RETRY,445.5477511,WAIT_AND_RETRY,445.5477511,0.0,0.0,True,True
FAIL_001827,618.03,AUTHENTICATION_FAILED,normal,821,0.6,0.8519,0.6,UPDATE_PAYMENT_METHOD,0.8952783216038847,0.805502,3.0,494.82440106,83.60345700861876,UPDATE_PAYMENT_METHOD,494.82440106,UPDATE_PAYMENT_METHOD,494.82440106,0.0,0.0,True,True
FAIL_001816,636.44,LIMIT_EXCEEDED,friction_prone,427,0.35,0.7143,0.45,PAYMENT_LINK,0.5188242843839205,0.518806,3.0,327.18889064,9.731412049686014,PAYMENT_LINK,327.18889064,PAYMENT_LINK,327.18889064,0.0,0.0,True,True
FAIL_001813,636.44,AUTHENTICATION_FAILED,friction_prone,427,0.35,0.7143,0.45,UPDATE_PAYMENT_METHOD,0.7729990234946159,0.571441,3.0,360.68791004,44.74118027287125,UPDATE_PAYMENT_METHOD,360.68791004,UPDATE_PAYMENT_METHOD,360.68791004,0.0,0.0,True,True
FAIL_002685,817.6,INSUFFICIENT_FUNDS,normal,864,0.6,0.8929,0.6,WAIT_AND_RETRY,0.7423651139496688,0.813998,2.0,663.5247648000001,100.97272428917898,WAIT_AND_RETRY,663.5247648000001,WAIT_AND_RETRY,663.5247648000001,0.0,0.0,True,True
FAIL_002689,231.48,AUTHENTICATION_FAILED,low_engagement,775,0.3,0.68,0.25,UPDATE_PAYMENT_METHOD,0.6804749317437335,0.289729,3.0,64.06646892,27.421917714897944,UPDATE_PAYMENT_METHOD,64.06646892,UPDATE_PAYMENT_METHOD,64.06646892,0.0,0.0,True,True
FAIL_000445,14872.16,LIMIT_EXCEEDED,high_value_loyal,628,0.82,0.95,0.9,PAYMENT_LINK,0.7911660629728501,0.95,3.0,14125.552,2336.3650714446358,PAYMENT_LINK,14125.552,UPDATE_PAYMENT_METHOD,14125.552,0.0,0.0,False,True
FAIL_000129,706.77,AUTHENTICATION_FAILED,friction_prone,631,0.35,0.5714,0.45,UPDATE_PAYMENT_METHOD,0.7830018425821568,0.473692,3.0,331.79129484,123.35792680700371,UPDATE_PAYMENT_METHOD,331.79129484,UPDATE_PAYMENT_METHOD,331.79129484,0.0,0.0,True,True
FAIL_000439,1204.32,BANK_DECLINED,normal,692,0.6,0.7826,0.6,PAYMENT_LINK,0.5986973801248282,0.745792,3.0,895.1722214399999,82.73375729013515,WAIT_AND_RETRY,828.83146432,PAYMENT_LINK,895.1722214399999,0.0,-66.34075711999992,True,False
FAIL_000425,293.46,BANK_DECLINED,low_engagement,952,0.3,0.7419,0.25,WAIT_AND_RETRY,0.5823169920264291,0.309057,2.0,88.69586722,2.1272707613424586,WAIT_AND_RETRY,88.69586722,WAIT_AND_RETRY,88.69586722,0.0,0.0,True,True
FAIL_000422,293.46,CARD_EXPIRED,low_engagement,952,0.3,0.7419,0.25,UPDATE_PAYMENT_METHOD,0.8609921185157476,0.433364,3.0,124.17499944,103.79836456484574,UPDATE_PAYMENT_METHOD,124.17499944,UPDATE_PAYMENT_METHOD,124.17499944,0.0,0.0,True,True
FAIL_001990,200.0,AUTHENTICATION_FAILED,low_engagement,824,0.3,0.7037,0.25,UPDATE_PAYMENT_METHOD,0.5817049304724949,0.322656,3.0,61.5312,18.993371994101423,UPDATE_PAYMENT_METHOD,61.5312,UPDATE_PAYMENT_METHOD,61.5312,0.0,0.0,True,True
FAIL_000876,762.6,NETWORK_ERROR,low_engagement,493,0.3,0.8125,0.25,RETRY_NOW,0.9083731549531517,0.551153,2.0,418.3092778,33.8678582742989,RETRY_NOW,418.3092778,RETRY_NOW,418.3092778,0.0,0.0,True,True
FAIL_002626,568.27,BANK_DECLINED,friction_prone,941,0.35,0.6452,0.45,PAYMENT_LINK,0.6501564533121666,0.42897,3.0,240.7707819,17.776316117650765,WAIT_AND_RETRY,216.16226262,PAYMENT_LINK,240.7707819,0.0,-24.608519279999996,True,False
FAIL_001972,325.73,AUTHENTICATION_FAILED,friction_prone,817,0.35,0.8148,0.45,UPDATE_PAYMENT_METHOD,0.7169921978366087,0.580734,3.0,186.16248582,22.512523383361213,UPDATE_PAYMENT_METHOD,186.16248582,UPDATE_PAYMENT_METHOD,186.16248582,0.0,0.0,True,True
FAIL_001953,1339.11,NETWORK_ERROR,normal,735,0.6,0.8333,0.6,RETRY_NOW,0.9096661088550287,0.849267,2.0,1135.2619323699998,60.54871631493552,RETRY_NOW,1135.2619323699998,RETRY_NOW,1135.2619323699998,0.0,0.0,True,True
FAIL_001947,1784.87,LIMIT_EXCEEDED,friction_prone,893,0.35,0.7931,0.45,PAYMENT_LINK,0.7441975645228347,0.585906,3.0,1042.76604222,387.089322197398,PAYMENT_LINK,1042.76604222,PAYMENT_LINK,1042.76604222,0.0,0.0,True,True
FAIL_001939,1036.92,AUTHENTICATION_FAILED,friction_prone,855,0.35,0.7143,0.45,UPDATE_PAYMENT_METHOD,0.8228405222133447,0.494115,3.0,509.3577258,162.00004860710214,UPDATE_PAYMENT_METHOD,509.3577258,UPDATE_PAYMENT_METHOD,509.3577258,0.0,0.0,True,True
FAIL_001937,1036.92,AUTHENTICATION_FAILED,friction_prone,855,0.35,0.7143,0.45,UPDATE_PAYMENT_METHOD,0.8228405222133447,0.469577,3.0,483.91378284000007,162.00004860710214,UPDATE_PAYMENT_METHOD,483.91378284000007,UPDATE_PAYMENT_METHOD,483.91378284000007,0.0,0.0,True,True
FAIL_001928,720.89,CARD_EXPIRED,low_engagement,629,0.3,0.85,0.25,UPDATE_PAYMENT_METHOD,0.8482289362393637,0.452898,3.0,323.48963922,335.52746022376806,UPDATE_PAYMENT_METHOD,323.48963922,UPDATE_PAYMENT_METHOD,323.48963922,0.0,0.0,True,True
FAIL_001913,984.04,INSUFFICIENT_FUNDS,friction_prone,503,0.35,0.875,0.45,WAIT_AND_RETRY,0.7405485122617327,0.66002,2.0,647.4860808000001,109.5270296610189,WAIT_AND_RETRY,647.4860808000001,WAIT_AND_RETRY,647.4860808000001,0.0,0.0,True,True
FAIL_001905,799.44,BANK_DECLINED,low_engagement,759,0.3,0.8,0.25,WAIT_AND_RETRY,0.6929760934344044,0.352748,2.0,280.00086112,173.17933378925585,WAIT_AND_RETRY,280.00086112,WAIT_AND_RETRY,280.00086112,0.0,0.0,True,True
FAIL_000030,988.37,NETWORK_ERROR,low_engagement,518,0.3,0.8235,0.25,RETRY_NOW,0.886960137362069,0.489523,2.0,481.82984751,38.753233646376316,RETRY_NOW,481.82984751,RETRY_NOW,481.82984751,0.0,0.0,True,True
FAIL_001903,799.44,AUTHENTICATION_FAILED,low_engagement,759,0.3,0.8,0.25,UPDATE_PAYMENT_METHOD,0.6136676071329509,0.362108,3.0,286.48361952,193.7759617704309,UPDATE_PAYMENT_METHOD,286.48361952,UPDATE_PAYMENT_METHOD,286.48361952,0.0,0.0,True,True
FAIL_001895,200.0,BANK_DECLINED,low_engagement,798,0.3,0.8462,0.25,WAIT_AND_RETRY,0.6614846898921249,0.354291,2.0,68.85820000000001,61.280637117125494,WAIT_AND_RETRY,68.85820000000001,WAIT_AND_RETRY,68.85820000000001,0.0,0.0,True,True
FAIL_002789,307.85,INSUFFICIENT_FUNDS,low_engagement,888,0.3,0.7241,0.25,WAIT_AND_RETRY,0.7911207741146421,0.256096,2.0,76.8391536,75.69883968223257,WAIT_AND_RETRY,76.8391536,WAIT_AND_RETRY,76.8391536,0.0,0.0,True,True
FAIL_001873,933.74,INSUFFICIENT_FUNDS,friction_prone,986,0.35,0.6875,0.45,WAIT_AND_RETRY,0.7277720158233255,0.427791,2.0,397.44556833999997,16.499396818115883,WAIT_AND_RETRY,397.44556833999997,WAIT_AND_RETRY,397.44556833999997,0.0,0.0,True,True
FAIL_002783,1639.15,INSUFFICIENT_FUNDS,normal,896,0.6,0.8276,0.6,WAIT_AND_RETRY,0.7775216366622302,0.816622,2.0,1336.5659513,167.13427146761546,WAIT_AND_RETRY,1336.5659513,WAIT_AND_RETRY,1336.5659513,0.0,0.0,True,True
FAIL_000336,569.52,AUTHENTICATION_FAILED,low_engagement,677,0.3,0.6818,0.25,UPDATE_PAYMENT_METHOD,0.6697173575277184,0.302883,3.0,169.49792616,129.76946172070234,UPDATE_PAYMENT_METHOD,169.49792616,UPDATE_PAYMENT_METHOD,169.49792616,0.0,0.0,True,True
FAIL_000329,785.26,CARD_EXPIRED,friction_prone,585,0.35,0.4737,0.45,UPDATE_PAYMENT_METHOD,0.8693051542923714,0.370543,3.0,287.97259618,338.0926473112422,UPDATE_PAYMENT_METHOD,287.97259618,UPDATE_PAYMENT_METHOD,287.97259618,0.0,0.0,True,True
FAIL_000327,785.26,INSUFFICIENT_FUNDS,friction_prone,585,0.35,0.4737,0.45,WAIT_AND_RETRY,0.7909180849999474,0.366229,2.0,285.58498454,119.39213318434747,WAIT_AND_RETRY,285.58498454,WAIT_AND_RETRY,285.58498454,0.0,0.0,True,True
FAIL_000323,14456.27,AUTHENTICATION_FAILED,high_value_loyal,680,0.82,0.9091,0.9,UPDATE_PAYMENT_METHOD,0.7198132172981075,0.95,3.0,13730.4565,243.24745974155303,UPDATE_PAYMENT_METHOD,13730.4565,UPDATE_PAYMENT_METHOD,13730.4565,0.0,0.0,True,True
FAIL_002773,1739.2,LIMIT_EXCEEDED,friction_prone,494,0.35,0.6875,0.45,PAYMENT_LINK,0.6077689926789099,0.430664,3.0,746.0108288,449.4542292411502,PAYMENT_LINK,746.0108288,PAYMENT_LINK,746.0108288,0.0,0.0,True,True
FAIL_002078,281.45,INSUFFICIENT_FUNDS,low_engagement,744,0.3,0.75,0.25,WAIT_AND_RETRY,0.7755197706817127,0.380284,2.0,105.0309318,58.31935374091577,WAIT_AND_RETRY,105.0309318,WAIT_AND_RETRY,105.0309318,0.0,0.0,True,True
FAIL_002073,601.44,AUTHENTICATION_FAILED,low_engagement,501,0.3,0.75,0.25,UPDATE_PAYMENT_METHOD,0.7023909386827556,0.348181,3.0,206.40998064000004,129.72682293526083,UPDATE_PAYMENT_METHOD,206.40998064000004,UPDATE_PAYMENT_METHOD,206.40998064000004,0.0,0.0,True,True
FAIL_002071,1716.97,BANK_DECLINED,friction_prone,572,0.35,0.8421,0.45,WAIT_AND_RETRY,0.6426031932999232,0.553326,2.0,948.04414222,99.5488574410515,WAIT_AND_RETRY,948.04414222,WAIT_AND_RETRY,948.04414222,0.0,0.0,True,True
FAIL_002070,1882.53,LIMIT_EXCEEDED,friction_prone,501,0.35,0.5625,0.45,PAYMENT_LINK,0.5574744262472652,0.436136,3.0,818.03910408,402.2480796970369,PAYMENT_LINK,818.03910408,PAYMENT_LINK,818.03910408,0.0,0.0,True,True
FAIL_002772,6771.64,BANK_DECLINED,high_value_loyal,361,0.82,0.8333,0.9,PAYMENT_LINK,0.5871089118229696,0.95,3.0,6430.058,45.01006001871292,WAIT_AND_RETRY,6418.422119760001,PAYMENT_LINK,6430.058,0.0,-11.635880239999096,True,False
FAIL_002025,1696.9,CARD_EXPIRED,normal,785,0.6,0.8077,0.6,UPDATE_PAYMENT_METHOD,0.8615904226744123,0.860302,3.0,1456.8464638,464.10696057234884,UPDATE_PAYMENT_METHOD,1456.8464638,UPDATE_PAYMENT_METHOD,1456.8464638,0.0,0.0,True,True
FAIL_002769,885.95,AUTHENTICATION_FAILED,friction_prone,491,0.35,0.8125,0.45,UPDATE_PAYMENT_METHOD,0.7413861179047633,0.594627,3.0,523.8097906500001,115.03491966076797,UPDATE_PAYMENT_METHOD,523.8097906500001,UPDATE_PAYMENT_METHOD,523.8097906500001,0.0,0.0,True,True
FAIL_002002,450.36,BANK_DECLINED,friction_prone,446,0.35,0.5714,0.45,WAIT_AND_RETRY,0.6800891137170794,0.392097,2.0,174.58480491999998,33.51248648542952,WAIT_AND_RETRY,174.58480491999998,WAIT_AND_RETRY,174.58480491999998,0.0,0.0,True,True
FAIL_002762,1096.67,INSUFFICIENT_FUNDS,normal,761,0.6,0.84,0.6,WAIT_AND_RETRY,0.7598274001136349,0.808644,2.0,884.8156154800001,62.859558740075045,WAIT_AND_RETRY,884.8156154800001,WAIT_AND_RETRY,884.8156154800001,0.0,0.0,True,True
FAIL_001991,200.0,INSUFFICIENT_FUNDS,low_engagement,824,0.3,0.7037,0.25,PAYMENT_LINK,0.7150434009332451,0.314945,3.0,59.989,11.004088288644681,WAIT_AND_RETRY,53.6314,PAYMENT_LINK,59.989,0.0,-6.357599999999998,True,False
FAIL_002176,1736.57,LIMIT_EXCEEDED,friction_prone,818,0.35,0.7407,0.45,UPDATE_PAYMENT_METHOD,0.6616383015236214,0.519942,3.0,899.91567894,149.9819569726434,PAYMENT_LINK,840.48157069,UPDATE_PAYMENT_METHOD,899.91567894,0.0,-59.43410825000001,True,False
FAIL_002760,997.84,INSUFFICIENT_FUNDS,friction_prone,387,0.35,0.5,0.45,WAIT_AND_RETRY,0.6746075158763294,0.344305,2.0,341.56130120000006,45.16096986223067,WAIT_AND_RETRY,341.56130120000006,WAIT_AND_RETRY,341.56130120000006,0.0,0.0,True,True
FAIL_002168,200.0,INSUFFICIENT_FUNDS,low_engagement,986,0.3,0.7188,0.25,WAIT_AND_RETRY,0.7789883291521463,0.314549,2.0,60.909800000000004,31.616996158613645,WAIT_AND_RETRY,60.909800000000004,WAIT_AND_RETRY,60.909800000000004,0.0,0.0,True,True
FAIL_002751,747.97,INSUFFICIENT_FUNDS,low_engagement,581,0.3,0.8421,0.25,WAIT_AND_RETRY,0.7445136755780241,0.330719,2.0,245.36789043,127.98361478087622,WAIT_AND_RETRY,245.36789043,WAIT_AND_RETRY,245.36789043,0.0,0.0,True,True
FAIL_002162,200.0,NETWORK_ERROR,low_engagement,986,0.3,0.7188,0.25,RETRY_NOW,0.8365709641575175,0.424827,2.0,82.9654,2.819150265360605,RETRY_NOW,82.9654,RETRY_NOW,82.9654,0.0,0.0,True,True
FAIL_002142,1826.29,BANK_DECLINED,normal,104,0.6,0.6667,0.6,WAIT_AND_RETRY,0.6705685530411731,0.679729,2.0,1239.38227541,180.82454579173782,WAIT_AND_RETRY,1239.38227541,WAIT_AND_RETRY,1239.38227541,0.0,0.0,True,True
FAIL_002136,802.81,BANK_DECLINED,normal,967,0.6,0.9062,0.6,WAIT_AND_RETRY,0.6556639066468832,0.830105,2.0,664.41659505,151.28371968270812,WAIT_AND_RETRY,664.41659505,WAIT_AND_RETRY,664.41659505,0.0,0.0,True,True
FAIL_002130,408.24,AUTHENTICATION_FAILED,low_engagement,333,0.3,0.8182,0.25,UPDATE_PAYMENT_METHOD,0.6620954299988713,0.410626,3.0,164.63395824,32.09298307982064,UPDATE_PAYMENT_METHOD,164.63395824,UPDATE_PAYMENT_METHOD,164.63395824,0.0,0.0,True,True
FAIL_002112,313.47,CARD_EXPIRED,low_engagement,995,0.3,0.7879,0.25,UPDATE_PAYMENT_METHOD,0.8129329903092407,0.416069,3.0,127.42514943,79.76002118563233,UPDATE_PAYMENT_METHOD,127.42514943,UPDATE_PAYMENT_METHOD,127.42514943,0.0,0.0,True,True
FAIL_002081,772.21,NETWORK_ERROR,reliable,676,0.8,0.8182,0.85,RETRY_NOW,0.8224278630979182,0.95,2.0,731.5995,88.4128713072148,RETRY_NOW,731.5995,RETRY_NOW,731.5995,0.0,0.0,True,True
FAIL_000384,413.01,BANK_DECLINED,reliable,812,0.8,0.9259,0.85,PAYMENT_LINK,0.7285041355240037,0.95,3.0,389.35949999999997,9.762351240158978,WAIT_AND_RETRY,387.58035571,PAYMENT_LINK,389.35949999999997,0.0,-1.7791442899999765,True,False
FAIL_000380,1459.65,CARD_EXPIRED,friction_prone,316,0.35,0.9,0.45,UPDATE_PAYMENT_METHOD,0.8889566946627802,0.604901,3.0,879.9437446500001,740.5581228552138,UPDATE_PAYMENT_METHOD,879.9437446500001,UPDATE_PAYMENT_METHOD,879.9437446500001,0.0,0.0,True,True
FAIL_000379,1459.65,INSUFFICIENT_FUNDS,friction_prone,316,0.35,0.9,0.45,WAIT_AND_RETRY,0.6904656821115964,0.578447,2.0,842.3301635500001,316.8788929099786,WAIT_AND_RETRY,842.3301635500001,WAIT_AND_RETRY,842.3301635500001,0.0,0.0,True,True
FAIL_000373,1162.18,CARD_EXPIRED,low_engagement,833,0.3,0.7778,0.25,UPDATE_PAYMENT_METHOD,0.7638340679265763,0.41182,3.0,475.6089676,559.7241292600621,UPDATE_PAYMENT_METHOD,475.6089676,UPDATE_PAYMENT_METHOD,475.6089676,0.0,0.0,True,True
FAIL_002750,747.97,BANK_DECLINED,low_engagement,581,0.3,0.8421,0.25,WAIT_AND_RETRY,0.57415866377512,0.34874,2.0,258.8470578,78.56662168332446,WAIT_AND_RETRY,258.8470578,WAIT_AND_RETRY,258.8470578,0.0,0.0,True,True
FAIL_000351,671.28,LIMIT_EXCEEDED,low_engagement,726,0.3,0.8333,0.25,PAYMENT_LINK,0.5592915113043384,0.380428,3.0,252.37370783999998,146.66403610878655,PAYMENT_LINK,252.37370783999998,PAYMENT_LINK,252.37370783999998,0.0,0.0,True,True
FAIL_000281,324.58,CARD_EXPIRED,low_engagement,750,0.3,0.8,0.25,UPDATE_PAYMENT_METHOD,0.7790644406280439,0.381145,3.0,120.7120441,140.12145346095238,UPDATE_PAYMENT_METHOD,120.7120441,UPDATE_PAYMENT_METHOD,120.7120441,0.0,0.0,True,True
FAIL_000279,324.58,INSUFFICIENT_FUNDS,low_engagement,750,0.3,0.8,0.25,WAIT_AND_RETRY,0.7556416398542043,0.353795,2.0,112.8347811,58.909255605424704,WAIT_AND_RETRY,112.8347811,WAIT_AND_RETRY,112.8347811,0.0,0.0,True,True
FAIL_002747,634.7,CARD_EXPIRED,low_engagement,334,0.3,0.7273,0.25,UPDATE_PAYMENT_METHOD,0.9172976642724234,0.363357,3.0,227.62268790000002,384.37587210119193,UPDATE_PAYMENT_METHOD,227.62268790000002,UPDATE_PAYMENT_METHOD,227.62268790000002,0.0,0.0,True,True
FAIL_000263,697.76,BANK_DECLINED,normal,802,0.6,0.7692,0.6,WAIT_AND_RETRY,0.5901111629290692,0.760152,2.0,528.40365952,54.459423199829416,WAIT_AND_RETRY,528.40365952,WAIT_AND_RETRY,528.40365952,0.0,0.0,True,True
FAIL_000261,697.76,AUTHENTICATION_FAILED,normal,802,0.6,0.7692,0.6,UPDATE_PAYMENT_METHOD,0.7672893401573119,0.755399,3.0,524.08720624,60.67414171524854,UPDATE_PAYMENT_METHOD,524.08720624,UPDATE_PAYMENT_METHOD,524.08720624,0.0,0.0,True,True
FAIL_002640,773.95,INSUFFICIENT_FUNDS,low_engagement,818,0.3,0.7778,0.25,WAIT_AND_RETRY,0.7549012843959828,0.355071,2.0,272.80720045000004,171.61236198667643,WAIT_AND_RETRY,272.80720045000004,WAIT_AND_RETRY,272.80720045000004,0.0,0.0,True,True
FAIL_002234,2452.06,BANK_DECLINED,normal,827,0.6,0.7778,0.6,PAYMENT_LINK,0.6279404421750162,0.820427,3.0,2008.73622962,363.3215776170564,WAIT_AND_RETRY,1783.6489414399998,PAYMENT_LINK,2008.73622962,0.0,-225.0872881800001,True,False
FAIL_002233,2452.06,INSUFFICIENT_FUNDS,normal,827,0.6,0.7778,0.6,WAIT_AND_RETRY,0.730137791365399,0.791156,2.0,1937.96198136,598.9934072673907,WAIT_AND_RETRY,1937.96198136,WAIT_AND_RETRY,1937.96198136,0.0,0.0,True,True
FAIL_002221,768.09,INSUFFICIENT_FUNDS,low_engagement,455,0.3,0.7333,0.25,WAIT_AND_RETRY,0.6726210091895494,0.322861,2.0,245.98630549,107.29451289547825,WAIT_AND_RETRY,245.98630549,WAIT_AND_RETRY,245.98630549,0.0,0.0,True,True
FAIL_002634,773.95,CARD_EXPIRED,low_engagement,818,0.3,0.7778,0.25,UPDATE_PAYMENT_METHOD,0.7331548329569473,0.417785,3.0,320.34470075,232.02782582207902,UPDATE_PAYMENT_METHOD,320.34470075,UPDATE_PAYMENT_METHOD,320.34470075,0.0,0.0,True,True
FAIL_002210,311.11,CARD_EXPIRED,low_engagement,548,0.3,0.5556,0.25,UPDATE_PAYMENT_METHOD,0.8800787352166367,0.274008,3.0,82.24662887999999,133.0728597919925,UPDATE_PAYMENT_METHOD,82.24662887999999,UPDATE_PAYMENT_METHOD,82.24662887999999,0.0,0.0,True,True
FAIL_002209,311.11,CARD_EXPIRED,low_engagement,548,0.3,0.5556,0.25,UPDATE_PAYMENT_METHOD,0.8800787352166367,0.24532,3.0,73.3215052,133.0728597919925,UPDATE_PAYMENT_METHOD,73.3215052,UPDATE_PAYMENT_METHOD,73.3215052,0.0,0.0,True,True
FAIL_002208,311.11,BANK_DECLINED,low_engagement,548,0.3,0.5556,0.25,WAIT_AND_RETRY,0.63519261361585,0.238821,2.0,72.29960131,47.79173725874361,WAIT_AND_RETRY,72.29960131,WAIT_AND_RETRY,72.29960131,0.0,0.0,True,True
FAIL_002203,259.64,INSUFFICIENT_FUNDS,normal,596,0.6,0.8947,0.6,WAIT_AND_RETRY,0.8622764104606363,0.834603,2.0,214.69632291999997,36.15683342957445,WAIT_AND_RETRY,214.69632291999997,WAIT_AND_RETRY,214.69632291999997,0.0,0.0,True,True
FAIL_002197,9124.45,BANK_DECLINED,high_value_loyal,766,0.82,0.92,0.9,PAYMENT_LINK,0.7120731237596143,0.95,3.0,8665.2275,716.8071848423051,WAIT_AND_RETRY,8514.98974125,UPDATE_PAYMENT_METHOD,8665.2275,0.0,-150.23775875000138,False,False
FAIL_002188,926.3,CARD_EXPIRED,low_engagement,324,0.3,0.5,0.25,UPDATE_PAYMENT_METHOD,0.8941547204176311,0.229337,3.0,209.4348631,480.6210825099311,UPDATE_PAYMENT_METHOD,209.4348631,UPDATE_PAYMENT_METHOD,209.4348631,0.0,0.0,True,True
FAIL_002707,827.8,AUTHENTICATION_FAILED,low_engagement,953,0.3,0.7742,0.25,UPDATE_PAYMENT_METHOD,0.7590726330971385,0.331118,3.0,271.0994804,249.82873343223832,UPDATE_PAYMENT_METHOD,271.0994804,UPDATE_PAYMENT_METHOD,271.0994804,0.0,0.0,True,True
FAIL_002277,1868.13,INSUFFICIENT_FUNDS,normal,408,0.6,0.7692,0.6,WAIT_AND_RETRY,0.7257644922301982,0.763512,2.0,1424.33967256,166.2927268872395,WAIT_AND_RETRY,1424.33967256,WAIT_AND_RETRY,1424.33967256,0.0,0.0,True,True
FAIL_002272,471.41,LIMIT_EXCEEDED,friction_prone,127,0.35,0.25,0.45,PAYMENT_LINK,0.5719014163742907,0.256187,3.0,117.76911367000001,64.91528449783888,PAYMENT_LINK,117.76911367000001,PAYMENT_LINK,117.76911367000001,0.0,0.0,True,True
FAIL_000963,524.81,AUTHENTICATION_FAILED,low_engagement,606,0.3,0.6,0.25,UPDATE_PAYMENT_METHOD,0.624028309019147,0.260264,3.0,133.58914983999998,70.32560474207443,UPDATE_PAYMENT_METHOD,133.58914983999998,UPDATE_PAYMENT_METHOD,133.58914983999998,0.0,0.0,True,True
FAIL_002264,638.25,AUTHENTICATION_FAILED,low_engagement,715,0.3,0.6522,0.25,UPDATE_PAYMENT_METHOD,0.7995506581459872,0.34082,3.0,214.528365,194.23858168062077,UPDATE_PAYMENT_METHOD,214.528365,UPDATE_PAYMENT_METHOD,214.528365,0.0,0.0,True,True
FAIL_002262,638.25,BANK_DECLINED,low_engagement,715,0.3,0.6522,0.25,WAIT_AND_RETRY,0.6475927960743225,0.24695,2.0,155.6158375,72.70655058901269,WAIT_AND_RETRY,155.6158375,WAIT_AND_RETRY,155.6158375,0.0,0.0,True,True
FAIL_002255,609.78,INSUFFICIENT_FUNDS,friction_prone,617,0.35,0.65,0.45,WAIT_AND_RETRY,0.6168358908009934,0.403465,2.0,244.0248877,74.86025387096021,WAIT_AND_RETRY,244.0248877,WAIT_AND_RETRY,244.0248877,0.0,0.0,True,True
FAIL_000961,524.81,CARD_EXPIRED,low_engagement,606,0.3,0.6,0.25,UPDATE_PAYMENT_METHOD,0.8915861661454366,0.35984,3.0,185.84763039999999,331.06911327809235,UPDATE_PAYMENT_METHOD,185.84763039999999,UPDATE_PAYMENT_METHOD,185.84763039999999,0.0,0.0,True,True
