failure_id,payment_id,customer_id,subscription_id,amount,failure_reason,failure_category,behavior_profile,selected_action,estimated_recovery_probability,action_cost,expected_net_value,decision_margin
FAIL_001183,PAY_007941,CUST_0468,SUB_0468,1737.7,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.411,2.0,712.19,63.56
FAIL_000225,PAY_001480,CUST_0096,SUB_0096,722.92,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4131,2.0,296.61,28.51
FAIL_002719,PAY_016731,CUST_0972,SUB_0972,10043.11,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4783,2.0,4801.26,710.69
FAIL_001837,PAY_011975,CUST_0703,SUB_0703,360.66,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4247,2.0,151.16,18.91
FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7769,2.0,5486.31,706.4
FAIL_002042,PAY_012916,CUST_0757,SUB_0757,1032.33,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,514.2,154.85
FAIL_002223,PAY_014150,CUST_0827,SUB_0827,768.09,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3707,2.0,282.7,54.51
FAIL_001537,PAY_010178,CUST_0600,SUB_0600,482.28,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,250.2,72.34
FAIL_000553,PAY_003712,CUST_0217,SUB_0217,437.85,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4777,2.0,207.17,56.48
FAIL_000018,PAY_000133,CUST_0013,SUB_0013,709.07,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.4346,2.0,306.14,78.69
FAIL_001658,PAY_010942,CUST_0643,SUB_0643,1063.34,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4393,2.0,465.16,32.19
FAIL_002092,PAY_013321,CUST_0779,SUB_0779,223.4,LIMIT_EXCEEDED,PAYMENT_LIMIT,low_engagement,PAYMENT_LINK,0.451,3.0,97.75,44.68
FAIL_000438,PAY_002872,CUST_0168,SUB_0168,1204.32,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,852.07,481.73
FAIL_002631,PAY_016155,CUST_0942,SUB_0942,568.27,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,380.58,227.31
FAIL_002123,PAY_013503,CUST_0789,SUB_0789,694.22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5046,2.0,348.28,66.65
FAIL_000012,PAY_000110,CUST_0011,SUB_0011,1603.39,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3604,2.0,575.94,57.84
FAIL_000504,PAY_003405,CUST_0199,SUB_0199,5484.95,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.775,2.0,4249.01,548.49
FAIL_000307,PAY_002012,CUST_0121,SUB_0121,746.25,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4265,2.0,316.29,94.67
FAIL_002733,PAY_016833,CUST_0978,SUB_0978,445.63,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,297.8,178.25
FAIL_000001,PAY_000025,CUST_0004,SUB_0004,406.32,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.7527,2.0,303.82,40.63
FAIL_000066,PAY_000311,CUST_0023,SUB_0023,1192.85,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,843.92,477.14
FAIL_002548,PAY_015629,CUST_0915,SUB_0915,1705.4,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4149,2.0,705.55,69.02
FAIL_001576,PAY_010538,CUST_0624,SUB_0624,1572.39,AUTHENTICATION_FAILED,CUSTOMER_ACTION,reliable,UPDATE_PAYMENT_METHOD,0.601,3.0,942.01,235.86
FAIL_002343,PAY_014757,CUST_0865,SUB_0865,1983.69,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4982,2.0,986.32,176.01
FAIL_002698,PAY_016642,CUST_0969,SUB_0969,956.83,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7282,2.0,694.77,95.68
FAIL_000144,PAY_000834,CUST_0053,SUB_0053,619.66,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,307.45,92.95
FAIL_000739,PAY_005101,CUST_0305,SUB_0305,200.0,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3667,2.0,71.35,14.15
FAIL_000201,PAY_001348,CUST_0089,SUB_0089,5310.59,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,2958.18,1062.12
FAIL_001845,PAY_012001,CUST_0704,SUB_0704,685.76,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,357.02,102.86
FAIL_002588,PAY_015844,CUST_0926,SUB_0926,706.67,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5258,2.0,369.6,53.89
FAIL_000388,PAY_002627,CUST_0155,SUB_0155,663.98,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.371,2.0,244.34,31.54
FAIL_001193,PAY_007962,CUST_0469,SUB_0469,725.12,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4167,2.0,300.18,48.67
FAIL_001475,PAY_009690,CUST_0576,SUB_0576,245.25,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3739,2.0,89.71,13.0
FAIL_002417,PAY_015050,CUST_0883,SUB_0883,1083.08,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6576,2.0,710.23,108.31
FAIL_000218,PAY_001468,CUST_0096,SUB_0096,722.92,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6631,2.0,477.34,72.29
FAIL_001391,PAY_009161,CUST_0543,SUB_0543,601.97,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4292,2.0,256.37,78.17
FAIL_002405,PAY_014997,CUST_0880,SUB_0880,963.61,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.412,2.0,395.01,59.78
FAIL_002539,PAY_015615,CUST_0915,SUB_0915,1705.4,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6649,2.0,1131.9,170.54
FAIL_000998,PAY_006671,CUST_0402,SUB_0402,568.13,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.431,2.0,242.86,61.22
FAIL_000184,PAY_001121,CUST_0076,SUB_0076,677.01,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4787,2.0,322.06,87.43
FAIL_000535,PAY_003587,CUST_0212,SUB_0212,404.59,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,260.39,161.84
FAIL_000616,PAY_004135,CUST_0244,SUB_0244,1067.83,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4557,2.0,484.59,103.17
FAIL_002727,PAY_016818,CUST_0977,SUB_0977,1338.23,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,947.14,535.29
FAIL_000977,PAY_006510,CUST_0393,SUB_0393,814.36,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4746,2.0,384.5,101.66
FAIL_001469,PAY_009664,CUST_0574,SUB_0574,918.08,AUTHENTICATION_FAILED,CUSTOMER_ACTION,reliable,UPDATE_PAYMENT_METHOD,0.601,3.0,548.77,137.71
FAIL_000350,PAY_002291,CUST_0136,SUB_0136,671.28,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4287,2.0,285.75,86.7
FAIL_000622,PAY_004188,CUST_0246,SUB_0246,1197.51,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4876,2.0,581.85,164.52
FAIL_001506,PAY_009857,CUST_0582,SUB_0582,1476.54,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5057,2.0,744.66,142.28
FAIL_001474,PAY_009687,CUST_0575,SUB_0575,200.0,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,102.0,30.0
FAIL_001678,PAY_011014,CUST_0647,SUB_0647,1055.34,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.416,2.0,437.02,44.27
FAIL_001446,PAY_009518,CUST_0565,SUB_0565,200.0,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,132.0,80.0
FAIL_001455,PAY_009613,CUST_0571,SUB_0571,1026.5,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.384,2.0,392.18,25.64
FAIL_001666,PAY_010957,CUST_0644,SUB_0644,289.39,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,141.98,43.41
FAIL_001288,PAY_008442,CUST_0493,SUB_0493,489.64,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,242.31,73.45
FAIL_002019,PAY_012789,CUST_0747,SUB_0747,795.67,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3663,2.0,289.44,52.95
FAIL_000577,PAY_003898,CUST_0228,SUB_0228,662.65,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.662,2.0,436.67,66.26
FAIL_000712,PAY_004890,CUST_0291,SUB_0291,1068.05,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.7282,2.0,775.78,106.8
FAIL_001738,PAY_011448,CUST_0673,SUB_0673,14863.79,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,PAYMENT_LINK,0.4576,3.0,6798.67,801.64
FAIL_000703,PAY_004802,CUST_0285,SUB_0285,472.43,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,332.43,188.97
FAIL_001458,PAY_009631,CUST_0573,SUB_0573,557.68,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4204,2.0,232.45,26.32
FAIL_001646,PAY_010883,CUST_0640,SUB_0640,1249.65,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3589,2.0,446.44,43.31
FAIL_001092,PAY_007359,CUST_0437,SUB_0437,1516.92,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.506,2.0,765.56,146.62
FAIL_001194,PAY_007965,CUST_0469,SUB_0469,725.12,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4167,2.0,300.18,48.67
FAIL_000608,PAY_004110,CUST_0243,SUB_0243,928.54,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,623.76,371.42
FAIL_001037,PAY_007038,CUST_0422,SUB_0422,306.79,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4787,2.0,144.85,40.17
FAIL_000959,PAY_006431,CUST_0387,SUB_0387,524.81,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.36,2.0,186.93,31.96
FAIL_001745,PAY_011476,CUST_0675,SUB_0675,859.71,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,448.35,128.96
FAIL_001470,PAY_009668,CUST_0574,SUB_0574,918.08,BANK_DECLINED,ISSUER_DECLINE,reliable,WAIT_AND_RETRY,0.477,2.0,435.92,70.77
FAIL_000855,PAY_005809,CUST_0353,SUB_0353,1421.41,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,792.99,213.21
FAIL_001634,PAY_010819,CUST_0636,SUB_0636,666.71,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,447.03,266.68
FAIL_000335,PAY_002205,CUST_0130,SUB_0130,785.26,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,527.05,314.1
FAIL_002578,PAY_015818,CUST_0925,SUB_0925,200.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4129,2.0,80.58,13.38
FAIL_002638,PAY_016223,CUST_0947,SUB_0947,773.95,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4742,2.0,365.03,96.37
FAIL_002448,PAY_015157,CUST_0889,SUB_0889,1368.01,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4117,2.0,561.23,51.22
FAIL_001090,PAY_007342,CUST_0436,SUB_0436,829.5,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4044,2.0,333.45,25.39
FAIL_001914,PAY_012303,CUST_0720,SUB_0720,566.77,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4253,2.0,239.02,29.48
FAIL_002342,PAY_014755,CUST_0865,SUB_0865,1983.69,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4982,2.0,986.32,176.01
FAIL_000864,PAY_005874,CUST_0356,SUB_0356,8418.6,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,4691.21,1683.72
FAIL_002083,PAY_013279,CUST_0777,SUB_0777,772.21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5175,2.0,397.58,52.32
FAIL_002357,PAY_014807,CUST_0867,SUB_0867,2055.45,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.505,2.0,1035.94,196.2
FAIL_000156,PAY_000894,CUST_0057,SUB_0057,381.29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5,2.0,188.65,35.32
FAIL_001848,PAY_012010,CUST_0704,SUB_0704,685.76,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.476,2.0,324.42,70.26
FAIL_000744,PAY_005146,CUST_0307,SUB_0307,2288.88,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6633,2.0,1516.15,228.89
FAIL_002610,PAY_016054,CUST_0935,SUB_0935,295.63,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,189.46,118.25
FAIL_002319,PAY_014579,CUST_0855,SUB_0855,904.36,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.414,2.0,372.41,36.27
FAIL_000035,PAY_000203,CUST_0017,SUB_0017,988.37,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4279,2.0,420.9,126.4
FAIL_001897,PAY_012214,CUST_0715,SUB_0715,805.01,BANK_DECLINED,ISSUER_DECLINE,reliable,WAIT_AND_RETRY,0.4713,2.0,377.43,57.62
FAIL_000805,PAY_005500,CUST_0333,SUB_0333,1523.74,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3503,2.0,531.75,39.53
FAIL_000471,PAY_003081,CUST_0180,SUB_0180,1171.97,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4486,2.0,523.76,104.85
FAIL_001675,PAY_011006,CUST_0647,SUB_0647,1055.34,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.416,2.0,437.02,44.27
FAIL_000740,PAY_005104,CUST_0305,SUB_0305,200.0,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3667,2.0,71.35,14.15
FAIL_001933,PAY_012397,CUST_0725,SUB_0725,1331.22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5,2.0,663.61,120.81
FAIL_000497,PAY_003265,CUST_0191,SUB_0191,500.8,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4568,2.0,226.75,49.46
FAIL_000710,PAY_004879,CUST_0290,SUB_0290,2040.67,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4352,2.0,886.16,52.49
FAIL_000365,PAY_002439,CUST_0143,SUB_0143,890.67,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.446,2.0,395.24,77.6
FAIL_002170,PAY_013827,CUST_0808,SUB_0808,642.76,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,319.02,96.41
FAIL_001375,PAY_009089,CUST_0537,SUB_0537,547.66,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4077,2.0,221.29,32.06
FAIL_001876,PAY_012091,CUST_0707,SUB_0707,933.74,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.371,2.0,344.42,43.95
FAIL_002583,PAY_015824,CUST_0925,SUB_0925,200.0,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,127.2,80.0
FAIL_001715,PAY_011233,CUST_0661,SUB_0661,629.8,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.458,2.0,286.45,62.72
FAIL_000237,PAY_001590,CUST_0101,SUB_0101,247.97,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,121.23,37.2
FAIL_001081,PAY_007318,CUST_0435,SUB_0435,779.11,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3711,2.0,287.15,55.64
FAIL_001241,PAY_008192,CUST_0481,SUB_0481,3208.7,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5256,2.0,1684.49,219.19
FAIL_001663,PAY_010950,CUST_0644,SUB_0644,289.39,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4287,2.0,122.05,37.94
FAIL_001629,PAY_010812,CUST_0636,SUB_0636,666.71,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4091,2.0,270.74,23.72
FAIL_001509,PAY_009900,CUST_0585,SUB_0585,15000.0,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4779,2.0,7166.32,1055.32
FAIL_000338,PAY_002214,CUST_0131,SUB_0131,569.52,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,282.33,85.43
FAIL_000320,PAY_002146,CUST_0127,SUB_0127,861.92,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,449.51,129.29
FAIL_001072,PAY_007260,CUST_0433,SUB_0433,699.79,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.366,2.0,254.12,29.69
FAIL_001213,PAY_008103,CUST_0476,SUB_0476,457.08,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,226.0,68.56
FAIL_002577,PAY_015816,CUST_0925,SUB_0925,200.0,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,127.2,80.0
FAIL_000801,PAY_005494,CUST_0332,SUB_0332,270.98,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.472,2.0,125.9,33.79
FAIL_000415,PAY_002687,CUST_0158,SUB_0158,2492.3,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4165,2.0,1036.11,104.5
FAIL_000955,PAY_006422,CUST_0386,SUB_0386,978.94,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.3949,2.0,384.63,35.21
FAIL_001311,PAY_008620,CUST_0506,SUB_0506,1460.98,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4773,2.0,695.38,150.51
FAIL_001611,PAY_010720,CUST_0631,SUB_0631,761.44,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,492.7,304.58
FAIL_001931,PAY_012390,CUST_0725,SUB_0725,1331.22,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.75,2.0,996.41,133.12
FAIL_000229,PAY_001502,CUST_0098,SUB_0098,1282.95,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4806,2.0,614.61,136.5
FAIL_002392,PAY_014952,CUST_0875,SUB_0875,1152.64,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,775.03,461.06
FAIL_000197,PAY_001287,CUST_0083,SUB_0083,1152.82,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3683,2.0,422.59,50.92
FAIL_002149,PAY_013746,CUST_0804,SUB_0804,1094.39,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,774.02,437.76
FAIL_000004,PAY_000054,CUST_0006,SUB_0006,1013.11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.501,2.0,505.57,93.19
FAIL_002770,PAY_017055,CUST_0992,SUB_0992,10292.68,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7789,2.0,8014.93,1029.27
FAIL_000927,PAY_006202,CUST_0374,SUB_0374,1655.04,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3718,2.0,613.28,78.39
FAIL_000668,PAY_004624,CUST_0272,SUB_0272,585.74,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.476,2.0,276.81,74.22
FAIL_001640,PAY_010866,CUST_0639,SUB_0639,676.5,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3577,2.0,239.99,39.37
FAIL_002317,PAY_014574,CUST_0855,SUB_0855,904.36,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.364,2.0,327.19,36.27
FAIL_000827,PAY_005609,CUST_0342,SUB_0342,240.82,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.472,2.0,111.67,30.14
FAIL_000692,PAY_004750,CUST_0281,SUB_0281,913.36,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.45,2.0,409.01,83.2
FAIL_000846,PAY_005724,CUST_0349,SUB_0349,3058.5,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,1709.76,458.78
FAIL_001770,PAY_011669,CUST_0685,SUB_0685,548.13,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4826,2.0,262.52,73.13
FAIL_000502,PAY_003355,CUST_0195,SUB_0195,4257.08,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.522,2.0,2220.2,303.25
FAIL_001595,PAY_010630,CUST_0627,SUB_0627,200.0,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3624,2.0,70.49,8.49
FAIL_001056,PAY_007181,CUST_0429,SUB_0429,946.68,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4254,2.0,400.67,48.67
FAIL_002389,PAY_014948,CUST_0875,SUB_0875,1152.64,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4101,2.0,470.74,41.5
FAIL_000793,PAY_005446,CUST_0330,SUB_0330,998.82,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,556.34,149.82
FAIL_002043,PAY_012922,CUST_0757,SUB_0757,1032.33,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4163,2.0,427.75,68.4
FAIL_000489,PAY_003151,CUST_0184,SUB_0184,11857.91,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7736,2.0,9171.28,1185.79
FAIL_000008,PAY_000077,CUST_0008,SUB_0008,11574.78,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5213,2.0,6031.89,738.27
FAIL_001064,PAY_007225,CUST_0430,SUB_0430,2619.41,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.6942,2.0,1816.35,261.94
FAIL_000705,PAY_004814,CUST_0286,SUB_0286,1293.21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5084,2.0,655.45,128.23
FAIL_001344,PAY_008882,CUST_0523,SUB_0523,1492.87,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.376,2.0,559.32,24.89
FAIL_001778,PAY_011708,CUST_0687,SUB_0687,345.77,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4402,2.0,150.21,11.44
FAIL_000334,PAY_002204,CUST_0130,SUB_0130,785.26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4039,2.0,315.16,23.69
FAIL_002049,PAY_012980,CUST_0761,SUB_0761,5726.73,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.475,2.0,2718.38,387.16
