counterfactual_id,failure_id,payment_id,subscription_id,customer_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,candidate_action,action_cost,true_recovery_probability,expected_gross_recovery,expected_net_value
FAIL_000022__UPDATE_PAYMENT_METHOD,FAIL_000022,PAY_000165,SUB_0015,CUST_0015,1187.03,NETWORK_ERROR,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.408311,484.68,481.68
FAIL_000023__RETRY_NOW,FAIL_000023,PAY_000168,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.280203,332.61,330.61
FAIL_000023__WAIT_AND_RETRY,FAIL_000023,PAY_000168,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.380866,452.10,450.10
FAIL_000023__SEND_REMINDER,FAIL_000023,PAY_000168,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.331721,393.76,392.76
FAIL_000023__PAYMENT_LINK,FAIL_000023,PAY_000168,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.410104,486.81,483.81
FAIL_000023__UPDATE_PAYMENT_METHOD,FAIL_000023,PAY_000168,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.465796,552.91,549.91
FAIL_000024__RETRY_NOW,FAIL_000024,PAY_000171,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.217251,257.88,255.88
FAIL_000024__WAIT_AND_RETRY,FAIL_000024,PAY_000171,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.386932,459.30,457.30
FAIL_000024__SEND_REMINDER,FAIL_000024,PAY_000171,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.429796,510.18,509.18
FAIL_000024__PAYMENT_LINK,FAIL_000024,PAY_000171,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.387759,460.28,457.28
FAIL_000024__UPDATE_PAYMENT_METHOD,FAIL_000024,PAY_000171,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.359912,427.23,424.23
FAIL_000025__RETRY_NOW,FAIL_000025,PAY_000174,SUB_0015,CUST_0015,1187.03,LIMIT_EXCEEDED,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.253193,300.55,298.55
FAIL_000025__WAIT_AND_RETRY,FAIL_000025,PAY_000174,SUB_0015,CUST_0015,1187.03,LIMIT_EXCEEDED,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.251043,298.00,296.00
FAIL_000025__SEND_REMINDER,FAIL_000025,PAY_000174,SUB_0015,CUST_0015,1187.03,LIMIT_EXCEEDED,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.357675,424.57,423.57
FAIL_000025__PAYMENT_LINK,FAIL_000025,PAY_000174,SUB_0015,CUST_0015,1187.03,LIMIT_EXCEEDED,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.409733,486.37,483.37
FAIL_000025__UPDATE_PAYMENT_METHOD,FAIL_000025,PAY_000174,SUB_0015,CUST_0015,1187.03,LIMIT_EXCEEDED,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.453296,538.08,535.08
FAIL_000026__RETRY_NOW,FAIL_000026,PAY_000175,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.257402,305.54,303.54
FAIL_000026__WAIT_AND_RETRY,FAIL_000026,PAY_000175,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.527256,625.87,623.87
FAIL_000026__SEND_REMINDER,FAIL_000026,PAY_000175,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.375268,445.45,444.45
FAIL_000026__PAYMENT_LINK,FAIL_000026,PAY_000175,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.480946,570.90,567.90
FAIL_000026__UPDATE_PAYMENT_METHOD,FAIL_000026,PAY_000175,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.315844,374.92,371.92
FAIL_000027__RETRY_NOW,FAIL_000027,PAY_000181,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.252403,299.61,297.61
FAIL_000027__WAIT_AND_RETRY,FAIL_000027,PAY_000181,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.424940,504.42,502.42
FAIL_000027__SEND_REMINDER,FAIL_000027,PAY_000181,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.449657,533.76,532.76
FAIL_000027__PAYMENT_LINK,FAIL_000027,PAY_000181,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.328265,389.66,386.66
FAIL_000027__UPDATE_PAYMENT_METHOD,FAIL_000027,PAY_000181,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.427704,507.70,504.70
FAIL_000028__RETRY_NOW,FAIL_000028,PAY_000182,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.281709,334.40,332.40
FAIL_000028__WAIT_AND_RETRY,FAIL_000028,PAY_000182,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.487916,579.17,577.17
FAIL_000028__SEND_REMINDER,FAIL_000028,PAY_000182,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.396742,470.94,469.94
FAIL_000028__PAYMENT_LINK,FAIL_000028,PAY_000182,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.412870,490.09,487.09
FAIL_000028__UPDATE_PAYMENT_METHOD,FAIL_000028,PAY_000182,SUB_0015,CUST_0015,1187.03,INSUFFICIENT_FUNDS,849,18,10,28,0.642900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.352333,418.23,415.23
FAIL_000029__RETRY_NOW,FAIL_000029,PAY_000194,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.225777,223.15,221.15
FAIL_000029__WAIT_AND_RETRY,FAIL_000029,PAY_000194,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.265115,262.03,260.03
FAIL_000029__SEND_REMINDER,FAIL_000029,PAY_000194,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.219791,217.24,216.24
FAIL_000029__PAYMENT_LINK,FAIL_000029,PAY_000194,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.416308,411.47,408.47
FAIL_000029__UPDATE_PAYMENT_METHOD,FAIL_000029,PAY_000194,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.342299,338.32,335.32
FAIL_000030__RETRY_NOW,FAIL_000030,PAY_000196,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.489523,483.83,481.83
FAIL_000030__WAIT_AND_RETRY,FAIL_000030,PAY_000196,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.337137,333.22,331.22
FAIL_000030__SEND_REMINDER,FAIL_000030,PAY_000196,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.209048,206.62,205.62
FAIL_000030__PAYMENT_LINK,FAIL_000030,PAY_000196,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.330182,326.34,323.34
FAIL_000030__UPDATE_PAYMENT_METHOD,FAIL_000030,PAY_000196,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.311585,307.96,304.96
FAIL_000031__RETRY_NOW,FAIL_000031,PAY_000199,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.339372,335.43,333.43
FAIL_000031__WAIT_AND_RETRY,FAIL_000031,PAY_000199,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.255430,252.46,250.46
FAIL_000031__SEND_REMINDER,FAIL_000031,PAY_000199,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.188276,186.09,185.09
FAIL_000031__PAYMENT_LINK,FAIL_000031,PAY_000199,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.339381,335.43,332.43
FAIL_000031__UPDATE_PAYMENT_METHOD,FAIL_000031,PAY_000199,SUB_0017,CUST_0017,988.37,AUTHENTICATION_FAILED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.397431,392.81,389.81
FAIL_000032__RETRY_NOW,FAIL_000032,PAY_000200,SUB_0017,CUST_0017,988.37,CARD_EXPIRED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.278695,275.45,273.45
FAIL_000032__WAIT_AND_RETRY,FAIL_000032,PAY_000200,SUB_0017,CUST_0017,988.37,CARD_EXPIRED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.219146,216.60,214.60
FAIL_000032__SEND_REMINDER,FAIL_000032,PAY_000200,SUB_0017,CUST_0017,988.37,CARD_EXPIRED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.267055,263.95,262.95
FAIL_000032__PAYMENT_LINK,FAIL_000032,PAY_000200,SUB_0017,CUST_0017,988.37,CARD_EXPIRED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.317617,313.92,310.92
FAIL_000032__UPDATE_PAYMENT_METHOD,FAIL_000032,PAY_000200,SUB_0017,CUST_0017,988.37,CARD_EXPIRED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.447745,442.54,439.54
FAIL_000033__RETRY_NOW,FAIL_000033,PAY_000201,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.539508,533.23,531.23
FAIL_000033__WAIT_AND_RETRY,FAIL_000033,PAY_000201,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.445556,440.37,438.37
FAIL_000033__SEND_REMINDER,FAIL_000033,PAY_000201,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.233714,231.00,230.00
FAIL_000033__PAYMENT_LINK,FAIL_000033,PAY_000201,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.423087,418.17,415.17
FAIL_000033__UPDATE_PAYMENT_METHOD,FAIL_000033,PAY_000201,SUB_0017,CUST_0017,988.37,NETWORK_ERROR,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.286065,282.74,279.74
FAIL_000034__RETRY_NOW,FAIL_000034,PAY_000202,SUB_0017,CUST_0017,988.37,LIMIT_EXCEEDED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.254577,251.62,249.62
FAIL_000034__WAIT_AND_RETRY,FAIL_000034,PAY_000202,SUB_0017,CUST_0017,988.37,LIMIT_EXCEEDED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.265792,262.70,260.70
FAIL_000034__SEND_REMINDER,FAIL_000034,PAY_000202,SUB_0017,CUST_0017,988.37,LIMIT_EXCEEDED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.294579,291.15,290.15
FAIL_000034__PAYMENT_LINK,FAIL_000034,PAY_000202,SUB_0017,CUST_0017,988.37,LIMIT_EXCEEDED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.381008,376.58,373.58
FAIL_000034__UPDATE_PAYMENT_METHOD,FAIL_000034,PAY_000202,SUB_0017,CUST_0017,988.37,LIMIT_EXCEEDED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.329670,325.84,322.84
FAIL_000035__RETRY_NOW,FAIL_000035,PAY_000203,SUB_0017,CUST_0017,988.37,BANK_DECLINED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.336911,332.99,330.99
FAIL_000035__WAIT_AND_RETRY,FAIL_000035,PAY_000203,SUB_0017,CUST_0017,988.37,BANK_DECLINED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.316633,312.95,310.95
FAIL_000035__SEND_REMINDER,FAIL_000035,PAY_000203,SUB_0017,CUST_0017,988.37,BANK_DECLINED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.169496,167.52,166.52
FAIL_000035__PAYMENT_LINK,FAIL_000035,PAY_000203,SUB_0017,CUST_0017,988.37,BANK_DECLINED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.318142,314.44,311.44
FAIL_000035__UPDATE_PAYMENT_METHOD,FAIL_000035,PAY_000203,SUB_0017,CUST_0017,988.37,BANK_DECLINED,518,14,3,17,0.823500,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.294110,290.69,287.69
FAIL_000036__RETRY_NOW,FAIL_000036,PAY_000210,SUB_0018,CUST_0018,472.83,BANK_DECLINED,239,6,1,7,0.857100,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.375100,177.36,175.36
FAIL_000036__WAIT_AND_RETRY,FAIL_000036,PAY_000210,SUB_0018,CUST_0018,472.83,BANK_DECLINED,239,6,1,7,0.857100,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.548289,259.25,257.25
FAIL_000036__SEND_REMINDER,FAIL_000036,PAY_000210,SUB_0018,CUST_0018,472.83,BANK_DECLINED,239,6,1,7,0.857100,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.459585,217.31,216.31
FAIL_000036__PAYMENT_LINK,FAIL_000036,PAY_000210,SUB_0018,CUST_0018,472.83,BANK_DECLINED,239,6,1,7,0.857100,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.435198,205.77,202.77
FAIL_000036__UPDATE_PAYMENT_METHOD,FAIL_000036,PAY_000210,SUB_0018,CUST_0018,472.83,BANK_DECLINED,239,6,1,7,0.857100,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.493663,233.42,230.42
FAIL_000037__RETRY_NOW,FAIL_000037,PAY_000215,SUB_0019,CUST_0019,2269.23,CARD_EXPIRED,499,15,1,16,0.937500,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.929033,2108.19,2106.19
FAIL_000037__WAIT_AND_RETRY,FAIL_000037,PAY_000215,SUB_0019,CUST_0019,2269.23,CARD_EXPIRED,499,15,1,16,0.937500,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.876293,1988.51,1986.51
FAIL_000037__SEND_REMINDER,FAIL_000037,PAY_000215,SUB_0019,CUST_0019,2269.23,CARD_EXPIRED,499,15,1,16,0.937500,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.930459,2111.43,2110.43
FAIL_000037__PAYMENT_LINK,FAIL_000037,PAY_000215,SUB_0019,CUST_0019,2269.23,CARD_EXPIRED,499,15,1,16,0.937500,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.950000,2155.77,2152.77
FAIL_000037__UPDATE_PAYMENT_METHOD,FAIL_000037,PAY_000215,SUB_0019,CUST_0019,2269.23,CARD_EXPIRED,499,15,1,16,0.937500,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.950000,2155.77,2152.77
FAIL_000038__RETRY_NOW,FAIL_000038,PAY_000216,SUB_0019,CUST_0019,2269.23,NETWORK_ERROR,499,15,1,16,0.937500,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.950000,2155.77,2153.77
FAIL_000038__WAIT_AND_RETRY,FAIL_000038,PAY_000216,SUB_0019,CUST_0019,2269.23,NETWORK_ERROR,499,15,1,16,0.937500,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.950000,2155.77,2153.77
FAIL_000038__SEND_REMINDER,FAIL_000038,PAY_000216,SUB_0019,CUST_0019,2269.23,NETWORK_ERROR,499,15,1,16,0.937500,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.915084,2076.54,2075.54
FAIL_000038__PAYMENT_LINK,FAIL_000038,PAY_000216,SUB_0019,CUST_0019,2269.23,NETWORK_ERROR,499,15,1,16,0.937500,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.950000,2155.77,2152.77
FAIL_000038__UPDATE_PAYMENT_METHOD,FAIL_000038,PAY_000216,SUB_0019,CUST_0019,2269.23,NETWORK_ERROR,499,15,1,16,0.937500,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.944896,2144.19,2141.19
FAIL_000039__RETRY_NOW,FAIL_000039,PAY_000221,SUB_0019,CUST_0019,2269.23,AUTHENTICATION_FAILED,499,15,1,16,0.937500,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.927402,2104.49,2102.49
FAIL_000039__WAIT_AND_RETRY,FAIL_000039,PAY_000221,SUB_0019,CUST_0019,2269.23,AUTHENTICATION_FAILED,499,15,1,16,0.937500,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.917753,2082.59,2080.59
FAIL_000039__SEND_REMINDER,FAIL_000039,PAY_000221,SUB_0019,CUST_0019,2269.23,AUTHENTICATION_FAILED,499,15,1,16,0.937500,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.925547,2100.28,2099.28
FAIL_000039__PAYMENT_LINK,FAIL_000039,PAY_000221,SUB_0019,CUST_0019,2269.23,AUTHENTICATION_FAILED,499,15,1,16,0.937500,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.950000,2155.77,2152.77
FAIL_000039__UPDATE_PAYMENT_METHOD,FAIL_000039,PAY_000221,SUB_0019,CUST_0019,2269.23,AUTHENTICATION_FAILED,499,15,1,16,0.937500,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.935753,2123.44,2120.44
FAIL_000040__RETRY_NOW,FAIL_000040,PAY_000230,SUB_0020,CUST_0020,641.27,BANK_DECLINED,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.353502,226.69,224.69
FAIL_000040__WAIT_AND_RETRY,FAIL_000040,PAY_000230,SUB_0020,CUST_0020,641.27,BANK_DECLINED,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.424786,272.40,270.40
FAIL_000040__SEND_REMINDER,FAIL_000040,PAY_000230,SUB_0020,CUST_0020,641.27,BANK_DECLINED,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.367649,235.76,234.76
FAIL_000040__PAYMENT_LINK,FAIL_000040,PAY_000230,SUB_0020,CUST_0020,641.27,BANK_DECLINED,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.540077,346.34,343.34
FAIL_000040__UPDATE_PAYMENT_METHOD,FAIL_000040,PAY_000230,SUB_0020,CUST_0020,641.27,BANK_DECLINED,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.423073,271.30,268.30
FAIL_000041__RETRY_NOW,FAIL_000041,PAY_000237,SUB_0020,CUST_0020,641.27,NETWORK_ERROR,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.631791,405.15,403.15
FAIL_000041__WAIT_AND_RETRY,FAIL_000041,PAY_000237,SUB_0020,CUST_0020,641.27,NETWORK_ERROR,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.495826,317.96,315.96
FAIL_000041__SEND_REMINDER,FAIL_000041,PAY_000237,SUB_0020,CUST_0020,641.27,NETWORK_ERROR,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.384932,246.85,245.85
FAIL_000041__PAYMENT_LINK,FAIL_000041,PAY_000237,SUB_0020,CUST_0020,641.27,NETWORK_ERROR,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.430758,276.23,273.23
FAIL_000041__UPDATE_PAYMENT_METHOD,FAIL_000041,PAY_000237,SUB_0020,CUST_0020,641.27,NETWORK_ERROR,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.378619,242.80,239.80
FAIL_000042__RETRY_NOW,FAIL_000042,PAY_000244,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.314628,201.76,199.76
FAIL_000042__WAIT_AND_RETRY,FAIL_000042,PAY_000244,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.446658,286.43,284.43
FAIL_000042__SEND_REMINDER,FAIL_000042,PAY_000244,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.407635,261.40,260.40
FAIL_000042__PAYMENT_LINK,FAIL_000042,PAY_000244,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.350296,224.63,221.63
FAIL_000042__UPDATE_PAYMENT_METHOD,FAIL_000042,PAY_000244,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.522771,335.24,332.24
FAIL_000043__RETRY_NOW,FAIL_000043,PAY_000252,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.304331,195.16,193.16
FAIL_000043__WAIT_AND_RETRY,FAIL_000043,PAY_000252,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.552596,354.36,352.36
FAIL_000043__SEND_REMINDER,FAIL_000043,PAY_000252,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.348017,223.17,222.17
FAIL_000043__PAYMENT_LINK,FAIL_000043,PAY_000252,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.471469,302.34,299.34
FAIL_000043__UPDATE_PAYMENT_METHOD,FAIL_000043,PAY_000252,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.583040,373.89,370.89
FAIL_000044__RETRY_NOW,FAIL_000044,PAY_000255,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.274018,175.72,173.72
FAIL_000044__WAIT_AND_RETRY,FAIL_000044,PAY_000255,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.384887,246.82,244.82
FAIL_000044__SEND_REMINDER,FAIL_000044,PAY_000255,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.370274,237.45,236.45
FAIL_000044__PAYMENT_LINK,FAIL_000044,PAY_000255,SUB_0020,CUST_0020,641.27,INSUFFICIENT_FUNDS,984,23,9,32,0.718800,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.480894,308.38,305.38
