failure_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,candidate_action,raw_probability,calibrated_probability,action_cost,expected_gross_recovery,expected_net_value
FAIL_002744,622.68,NETWORK_ERROR,315,7,3,10,0.7,0.35,0.45,friction_prone,RETRY_NOW,0.9303638673878167,0.999,2.0,622.05732,620.05732
FAIL_002747,634.7,CARD_EXPIRED,334,8,3,11,0.7273,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.9172976642724232,0.9787234042553191,3.0,621.1957446808511,618.1957446808511
FAIL_002750,747.97,BANK_DECLINED,581,16,3,19,0.8421,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.5741586637751198,0.32075471698113206,2.0,239.91490566037734,237.91490566037734
FAIL_002751,747.97,INSUFFICIENT_FUNDS,581,16,3,19,0.8421,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7445136755780241,0.5714285714285714,2.0,427.4114285714286,425.4114285714286
FAIL_002755,997.84,LIMIT_EXCEEDED,387,6,6,12,0.5,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.5076426171913381,0.4,3.0,399.136,396.136
FAIL_002760,997.84,INSUFFICIENT_FUNDS,387,6,6,12,0.5,0.35,0.45,friction_prone,PAYMENT_LINK,0.6303509518357711,0.4820359281437126,3.0,480.99473053892217,477.99473053892217
FAIL_002761,1096.67,BANK_DECLINED,761,21,4,25,0.84,0.6,0.6,normal,PAYMENT_LINK,0.5883120452761427,0.4820359281437126,3.0,528.6343413173653,525.6343413173653
FAIL_002762,1096.67,INSUFFICIENT_FUNDS,761,21,4,25,0.84,0.6,0.6,normal,WAIT_AND_RETRY,0.7598274001136349,0.6621621621621622,2.0,726.1733783783784,724.1733783783784
FAIL_002769,885.95,AUTHENTICATION_FAILED,491,13,3,16,0.8125,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.7413861179047633,0.5783132530120481,3.0,512.356626506024,509.356626506024
FAIL_002772,6771.64,BANK_DECLINED,361,10,2,12,0.8333,0.82,0.9,high_value_loyal,PAYMENT_LINK,0.5871089118229696,0.4820359281437126,3.0,3264.1737724550903,3261.1737724550903
FAIL_002773,1739.2,LIMIT_EXCEEDED,494,11,5,16,0.6875,0.35,0.45,friction_prone,PAYMENT_LINK,0.6077689926789099,0.4820359281437126,3.0,838.3568862275449,835.3568862275449
FAIL_002783,1639.15,INSUFFICIENT_FUNDS,896,24,5,29,0.8276,0.6,0.6,normal,WAIT_AND_RETRY,0.7775216366622302,0.6621621621621622,2.0,1085.3831081081082,1083.3831081081082
FAIL_002789,307.85,INSUFFICIENT_FUNDS,888,21,8,29,0.7241,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7911207741146421,0.6621621621621622,2.0,203.84662162162164,201.84662162162164
FAIL_002794,307.85,INSUFFICIENT_FUNDS,888,21,8,29,0.7241,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7911207741146421,0.6621621621621622,2.0,203.84662162162164,201.84662162162164
